movie_id,movie_name,year,tags,overview,rating,director,cast
tt33241209,Speed 220,2024,"Telugu, Action",There are two very good friends who become sworn enemies because of a girl. Will they become friends again?,8.1,Harsha Bejagam,"TirupatiSiva, Ganesh, Hemanth, Jahnavi, PreethiSundar"
tt31100572,Utsavam,2024,"Telugu, Drama","Follows the story of Krishna, a passionate individual determined to revive the age-old tradition of theater plays in modern times.",8.8,Arjun Sai,"Dilip Prakash, Regena Cassandrra, Mohammad Ali, Raghu Babu, Adhire Abhi"
tt13926298,Nanban Oruvan Vantha Piragu,2024,"Tamil, Coming-of-Age, Drama","Anand, in the travel back to his home to reunite with his friends , looks back at his life in 8 chapters, trying to find an answer to the question of ""What's happiness / Am I happy?",6.3,Ananth Ram,"Ananth Ram, Bhavani Sre, Aishwarya. M, Rj Ananthi, Kpy Bala"
tt31414473,Babu (No.1 Bullshit Guy),2024,"Telugu, Comedy","The lives of Kartheek and Sombabu, who face adversity and redemption.",7.9,Laxmman Varma MLR,"Badram, Muralidhar Goud, Kushita Kallapu, Arjun Kalyan, Sonali Panigre"
tt31451148,We Love Bad Boys,2024,"Telugu, Comedy","Three friends embark on a quest to find girlfriends but planning the perfect date takes an unexpected turn, revealing that love's path is filled with surprises.",1.1,Raju Rajendra Prasad,"Ajay Kumar Kathurvar, Vamsi Krishna, Aditya Shashank Neeti, Romika Sharma, Roshni Sahota"
tt28377858,Thalakona,2024,"Telugu, Thriller",Sara is a model.She was selected for an Asian beauty contest.The same night she had a party with friends and had a clash with the ministers brother.Minsiter tries to kill her.How she preserve herself from those situations is the main plot,5.5,Nagesh Naradasi,"Bhuvaneswari, Chandrika, Deborah Doris Fell, Ajay Ghosh, Ashok Kumar"
tt31579674,Thappinchuku Thiruguvadu Dhanyudu Sumathi,2024,"Telugu, Drama",Four different characters and their lives gets entangled in a Bank robbery by one of them and what happens with the loot.,4.2,Chenna Narayana,"Manikandan R. Achari, Niranjana Anoop, Bhadram, Priyadarshi Pulikonda, Gopal Sham"
tt31897337,Agrico's,2024,"Telugu, Family",In India every Husband and Wife dreams of their Children to become a Doctor or Engineer or any other best Occupation. In this movie the Hero Anand Joins a Agricultural College. The Occupation of the Anand family was Agriculture.,8.9,Kala Madhu,"Uttaradi Lokesh, Jabardasth Naveen, Dinil Rahul, Teena Sravya"
tt28433919,Boat,2024,"Tamil, History","10 people escape bombing on small boat, which unexpectedly stops and sinks mid-journey. Passengers struggle to survive as boat goes down.",5.4,Chimbudeven,"Jesse Fox Allen, Yogi Babu, M.S. Bhaskar, Chaams, Chinnijayanth"
tt31465592,Indrani: Epic-1 Dharam vs Karam,2024,"Telugu, Action, Comedy, Drama, Sci-Fi","In 2122 AD when world faces an imminent problem from a rogue nation, Indrani working for Indian Super Force (ISF) has to travel in time to past to find the solution for it. Story revolves around the emotional journey of Indrani.",7.6,Stephen Pallam,"Ajay, Yaaneea Bharadwaj, Dhanraj, Shataf Figar, Sneha Gupta"
tt31032531,Masthu Shades Unnai Ra,2024,"Telugu, Comedy","Manu, an artist, is on a mission to get noticed again after advanced printing technology shows up and steals his spotlight. He's trying out modern tricks to be more efficient. Will he make it?",7.0,Thirupathi Rao Indla,"Abhinav Gomatam, Vaishali Raj, Moin, Ali Reza, Nizhalgal Ravi"
tt10545214,Aliya Basu Gayab Hai,2024,"Hindi, Drama","Ex-convicts Deepak and Vikram abduct a rich man's daughter for ransom, but Vikram is unaware of Deepak's ulterior motives.",5.9,Preeti Singh,"Salim Diwan, Vinay Pathak, Raima Sen"
tt24803454,Antha Naal,2024,"Tamil, Thriller","A film director, his assistants and the cook go for a story discussion in a palatial bungalow. There, they discover footage of a family trapped by an unidentified ""maskman.""",7.8,Vivy Kathiresan,"Imman Annachi, Lima Babu, Aadya Prasad, Rajkumar, Kishore Rajkumar"
tt31599219,Kailasa Kasidre,2024,"Kannada, Drama, Romance","Deepak's carefree life changes when he falls for Anjali. He and friend Suleman get entangled with a merciless moneylender due to his obsession. Caught by a cop, Deepak must outmaneuver all to rescue Anjali amidst chaos.",5.3,Nag Venkat,"Neenasam Ashwath, Sukanya Girish, Lokesh K.V., Suraj Comedy Khiladi, Ravi Kiran Narasimhalu"
tt33396241,100 Crores,2024,"Telugu, Action","When Sundarlal finds out about an IT Raid on his properties, he hides 100 Crores in his bungalow. But when he can't find the money and dies in shock. Where did the money go? Was is stolen?",5.0,Virat Chakravarthy,"Rahul Haridas, Sakshi Chaudhary, Bhadram, Chetan Kumar, Sharath Lohitashwa"
tt32324638,Akkada Varu Ikkada Unnaru,2024,"Telugu, Horror","A girl named Sarika was walking from her school, then a chapal hit her, from that day onwards she will see that chapal everywhere. In the same village Ramaiah will encounter the same situation with a broom.",9.1,Trivikram Rao Kundurthi,"Karanam Eswar, Sai Harshini, Pantula Lalitha, Jagadesh Raj, KV Ramana"
tt32765621,Sipahi,2024,"Hindi, Drama","Agent Korkut Ali Türkoglu, trained by the National Intelligence Organization, uncovers crucial information about plans concerning Turkey.",7.2,Amit Bhadana,"Amit Bhadana, Dinesh Ahlawat, Baljinder Kaur, Asmi Tulsyan, Vikas Mehta"
tt31986077,Mercy Killing,2024,"Telugu, Action, Drama, Romance","Article 21 of the Constitution of India unequivocally asserts that every individual is entitled to live with dignity and, correspondingly, to die with dignity.""",8.7,Venkat Ramana Surapalli,"Chakrapani Ananda, Surya Bhagavan Das, Baby Harika, Sai Kumar, Rangasthalam Laksmi"
tt27880828,Raktaksha,2024,"Kannada, Action, Crime, Mystery","Rohit is entangled in a series of murders involving women he knew, disturbing him. After a confrontation where he kills Shetty, Rohit is the suspect, unveiling surprising truths about the murders' origins and his own role in the mystery.",6.3,Vasudeva SN,"Rohit, Rachana Dashrath, Archana Kottige, Vilas Kulkarni, Gurudev Nagaraja"
tt27687877,Marakkuma Nenjam,2024,"Tamil, Drama",Coming-of-age school reunion drama in which students from the 2008 batch of a convent school are forced to get back to their school in 2018 and spend 3 months to take the board exams followed by a court order.,5.3,Raako.Yoagandran,"Rakshan, Dheena, Malina, Arun Kurian, Munishkanth"
tt31869446,Vishesham,2024,"Malayalam, Comedy, Drama, Family",Set in the background of the densely crowded city of Cochin. A city filled with the advertisements of fertility clinics. Flavoured with humour Vishesham conveys the story of today's world of fertility treatments.,6.7,Sooraj Tom,"Anand Madhusoodanan, Chinnu Chandni Nair, Johny Antony, Althaf Salim, Vineeth Thattil David"
tt30217930,Usha Parinayam,2024,"Telugu, Action, Romance","Two Indians, Honey and Usha, who rejected each other at a matchmaking event, cross paths again while living as immigrants in a foreign country, exploring their connection.",9.0,Vijay K. Bhaskar,"Phani Prakash, Aamani, Tanvi Akaanksha, Mohammad Ali, Chakrapani Ananda"
tt27330732,Luv Ki Arrange Marriage,2024,"Comedy, Family",Luv is in love with Ishika and wants to ask for her hand in marriage. A laughter riot follows when his widowed father falls in love with Ishika's mother. Which couple has a more successful love story?,4.4,Ishrat R. Khan,"Sunny Singh, Avneet Kaur, Annu Kapoor, Supriya Pathak, Rajpal Naurang Yadav"
tt27510137,Brahmavaram PS Paridilo,2024,"Telugu, Thriller","A headless body found near the police station in Brahmmavaram. It follows the mystery of whose body it is, who the killer is, and why the body was left there. What mistake it is and how sometimes mistakes bring Justice ???",8.6,Imran Sastry,"Sravanthi Bellamkonda, Guru Charan, Sammeta Gandhi, Roopa Lakshmi, Prem Sagar"
tt33055813,Jewel Thief,2024,"Telugu, Thriller","Krishna, a jewel thief, encounters a woman who transforms his lifestyle. However, he inadvertently finds himself entangled in a complex web, forcing him to utilize his wits and abilities to navigate through critical challenges.",6.2,P.S.Narayana,"Krishna Sai, Minakshi Jaiswal, Ajay, Prema, Neha Deshpande"
tt30454120,Palayam PC,2024,"Malayalam, Drama, Family","A middle-aged police officer in India is content with his quiet night shifts until being tasked to protect a threatened female activist, forcing him into action.",7.4,V.M. Anil,"Rahul Madhav, Kottayam Ramesh, Maala Parvathi, Jaffer Idukki, Dharmajan Bolgatty"
tt15290106,105 Minutes,2024,"Telugu, Horror, Thriller","A young woman living independently experiences unsettling occurrences after shopping. As tension builds, the audience joins her thrilling journey into the unknown.",3.2,Raju Dussa,Hansika Motwani
tt14485026,Lopaliki Ra Chepta,2024,"Telugu, Comedy, Horror","A delivery worker meets a mysterious woman at a traffic light. She turns out to be a secret admirer and invites him to visit, leading to unexpected life changes.",6.7,Konda Venkata Rajendra,"Konda Venkata Rajendra, Vamshidhar Goud, Sanchi Rai, Manisha Jashnani, Vani Aida"
tt30779704,Honeymoon Express,2024,"Telugu, Comedy, Romance","A futuristic romantic comedy about today's love, marriage and divorce issues. A humorous and satirical narrative with surrealist twists and nail biting suspense.",6.8,Bala Rajasekharuni,"Chaitanya Rao, Hebah Patel, Suhasini, Tanikella Bharani, Arvind Krishna"
tt29959426,Praveen Ips,2024,"Telugu, Drama","After overcoming difficulties, a determined man joins the IPS, evolving into a tenacious force for good.",8.9,Durgha Dev Naidu,"Vaanya Aggarwal, B Roja Bharathi, Sudheer Chandra Jerry, Nanda Kishore, Durgha dev Naidu"
tt33022424,Average Student Nani,2024,"Telugu, Action","The Movie is about a very normal guy NANI's four year College life, his Love, fights with Senior students, Family turbulence he navigates through. How the Senior SARA, Junior ANU and the College life transform him and impact his family forms the story.",8.3,Pawan Kumar Kothuri,"Pawan Kumar Kothuri, Sahiba Bhasin, Sneha Malviya, Viviya Santh, Rajeev Kanakala"
tt26887171,Petta Rap,2024,"Tamil, Action, Comedy, Musical, Romance","""PETTA RAP"" tells the love journey of BALA (a middle class man whose ambition is to become the best action hero of Tamil movies.) and JANAKI (a local girl, who becomes a Pop Singer.)",3.4,S.J. Sinu,"Prabhu Deva, Vedhika, Sunny Leone, Mime Gopi, Ramesh Thilak"
tt33245905,Kahan Shuru Kahan Khatam,2024,"Comedy, Romance","A commitment-phobic woman refuses to marry the man her parents have chosen for her. Chaos ensues as she tries to escape the wedding while the groom and his family chase her down, leading to a hilarious and cringe-worthy comedy of errors.",6.4,Saurabh Dasgupta,"Dhvani Bhanushali, Ravi Chauhan, Rakesh Bedi, Shubham Chaudhary, Aashim Gulati"
tt30989795,I Hate You,2024,"Telugu, Romance, Thriller","Childhood friends separate when one studies abroad. The one who stayed becomes an artist. When her friend returns with a new boyfriend, the three grow close, but their relationship becomes complicated.",7.7,Anji Ram,"Karthik Raju, Mokksha, Sherry Agarwal, Priyanka Kholgade, Rahul Jagtap"
tt32144471,The AI Dharma Story,2024,"Marathi, Crime",Explore the potential of Artificial Intelligence,1.7,Pushkar Jog,"Gandhar Babre, Mark Barrett, Smita Gondkar, Pushkar Jog, Dipti Lele"
tt26733465,Ravikula Raghurama,2024,"Telugu, Romance","Gowtham and Nisha meet accidently. Nisha deceives Gowtham, but her grandmother's loss awakens her to love's true value.",8.0,Chandrashekar Kanuri,"Krishna Chaithanya Makunur, Deepshika, Jabardasth Nagireddy, Gowtham Varma, Satya"
tt28020734,Rail,2024,"Tamil, Drama","In a rapidly urbanizing village, Muthiah, an electrician and habitual drinker, struggles with his marriage and work. His hatred for North Indian workers leads to conflict with his neighbor, Sunil.",7.1,Bhaskar Sakthi,"Kungumaraj Muthusamy, Parvaiz Mahroo, Vairamala, Senthil Kochadai, Vairam Patti"
tt32491118,Big Brother,2024,"Telugu, Action","Surya and Pooja were college friends. Pooja's father, forcibly arranged her marriage to a gangster. Distraught, she tried suicide but was saved by Surya. Later, they were attacked by an unknown gang, infuriating Siva who sought the motive.",8.5,Subba Rao Gosangi,"Siva Kantamaneni, Pakhi Hegde, Nissar Khan, Preeti Shukla, Gautham Raju"
tt27426266,Gally Gang Stars,2024,"Telugu, Action, Comedy, Crime",Gandhi an orphan leads his life doing all wrong things accompanied by his childhood friend Quarter. Gold Reddy a well known rowdy of that village causes more trouble to both Gandhi. Gandhi avenge Gold Reddy.,9.0,Dharma,"Shanjay Sree Raj, Priya Sreenivas, Bharath Srij"
tt21248674,Dheera,2024,"Telugu, Action, Thriller",Things get messy when Ranadheer gets hired to transport the most wanted cargo by road.,7.9,Vikranth Srinivas,"Laksh Chadalavada, Soniya Bansal, Bobby Bedi, Himaja, Bhushan Kalyan"
tt31939390,Alanaati Ramachandrudu,2024,"Telugu, Drama","Siddhu an ambivert guy, loves Dharani an extrovert girl, but hesitates to express his love due to his perceived boredom. Unexpectedly, he uses a lie to express his love,will he make use of it and make his love life success?",7.1,Chilukuri Akash Reddy,"Krishna Vamsi, Mokksha, Brahmaji, Venkatesh Kakumanu, Sudha"
tt15333544,Happily Married,2024,"Kannada, Thriller","A marriage's dissolution unfolds through mystery and relationship. Strange characters emerge as psychological games intensify, revealing toxic dynamics when a marital feud escalates dangerously.",6.8,Sabu Aloysius,"Pruthvi Ambaar, Manvita Kamath, Sreejith Ravi, Dharmanna Kadur, Sahana Chandrashekar"
tt32856857,Chitti - Potti,2024,"Telugu, Drama, Family",",, Chitti Potti is a touching film that beautifully portrays the brother-sister relationship and the deep-rooted Telugu affections and emotions. Spanning three generations, the story highlights the love and affection of a younger sister, older aunts, and a grandmother, showcasing the immense value of a girl child in every home.",9.1,Bhaskar Yadav Dasari,"Ram Mittakanti, Pavithra, Kashvi, Kanthamma, Achari"
tt33810459,Uruttu Factory,2024,"Tamil, Documentary","Sid counters criticism through sarcasm and evidence in a response video, dissecting others' videos while addressing community concerns about wrongdoings.",8.6,Sid Frequency,"Pcdoc Nandha, Soldiers, Sid Frequency, Dayalu Semmozhi, Girija Semmozhi"
tt32130925,Nenu Keerthana,2024,"Telugu, Action, Comedy, Drama, Horror","EXPERIENCE THE POWER PACKED ACTION TOUCHING MULTI GENRE'S. OVERCOMING THE EVIL ACTS, HOW JOHNNY HELPS THE VILLAGE PEOPLE WITH BREATHTAKING HOOK DRIVES AUDIENCE OF CLASS AND MASS INTO ANOTHER WORLD",8.9,Chimata Ramesh Babu,"Ramesh C.H.R., Kundena Sandhya, Meghana Vadeghar, Risitha Nellore, Jeeva"
tt34464177,BTS: Behind the Scenes,2024,Kannada,"A Kannada anthology film that tells five distinct stories, that explore the deep influence of cinema on the lives of both creators and viewers, showing the sacrifices, dreams, and challenges filmmakers, actors, and crew members endure.",6.8,Apoorva Bharadwaj,"Aahan, Koushik Gowda, Medini Kelamane, Vijay Krishna, Jahangeer Ninasam"
tt28495028,Naalkane Aayama,2024,"Kannada, Horror","Aryan and Friends start exploring dark energies in the fourth dimension when they visit an unexpected place. The dangerous turn of events lead to an unexplored path and a backstory. Will Aryan, Mansi escape the fourth dimensional matrix?",7.5,Gowtham R,"Gowtham Ghatke, Rachana Inder, Vanshika Anjani Kashyapa, Amith Gowda, Yashaswini M"
tt27078110,Just a Minute,2024,"Telugu, Comedy","A young man struggles with a personal health problem, and goes out of his way looking for a cure and save his love life in this hilarious romantic drama. A movie with clean, situational comedy, light hearted drama and good music.",8.1,Poornas Yaswanth,"Dharmapuri Karthik, Naziya Khan, Abhishek Pachipala, Jabardasth Phani, Satish Saripalli"
tt27721719,Bootcut Balaraju,2024,"Telugu, Comedy","The carefree Balaraju must transform his roguish ways to earn the love of Mahalakshmi in the town of Sri Rangapuram, despite matriarch Indravathi Patel's disapproval. Can Balaraju's victory overturn societal norms and allow their marriage?",4.0,Srinivas Koneti,"Syed Sohel Ryan, Gopal Krishna Akella, Darbha Appaji Ambarisha, Avinash, Siri Hanumanth"
tt33503554,Naa Ninna Bidalaare,2024,"Kannada, Thriller","A woman, found amnesiac, is later found to be possessed by an evil spirit. The hero embarks on a journey to uncover her past, leading to a haunted estate where predictable horror ensues.",6.9,G.S. Naveen,"Ambali Bhaarati, Mahantesh, Panchendriya, Srinivasa Prabhu, Seerunde Raghu"
tt27250815,Mechanic,2024,"Telugu, Drama","Celebrities are know need to looks likes Abdhul kalam and Abraham Lincoln, might be as a arrogant guy .He is the symbol to show ,How should not be a man and he is the signature to say ,How should be a great man. This is the life story of that person.",8.0,Muni Sahekara,"Mani Sai Teja, Rekha Nirosha, Tanikella Bharani, Naga Mahesh, Surya"
tt29383152,Parari,2024,"Tamil, Drama","Neighboring villages involved in feud over a hill. Lower caste Maran endures hostility from Jai Kumar, jeopardizing Maran's love interest. Working in the city, they face manipulative forces paving the way for division within the community.",4.4,Ezhil Periyavede,"Syed Zaheeruddin, Ashok Chandra, Harishankar, Sangeetha Kalyan, Pugal Mahendran"
tt28306789,Raju Gari Ammayi Naidu Gari Abbayi,2024,"Telugu, Action, Romance, Thriller","Raju Garu and Naidu Garu are big wigs of the village. Their children Anu and Karna are in love. However, things take a tragic turn when Anu's body is found in the Godavari river.",8.2,Satya Raj,"Ravi Teja Nunna, Neha Jurel, Yogi Khatri, Nagineedu, Pramodini"
tt32525026,Sunday Special,2024,"Kannada, Satire, Comedy, Drama","On a quiet Sunday that also happens to be Gandhi Jayanti, when meat sale is prohibited nationwide, an 11-year-old girl goes on a quirky adventure in pursuit of a forbidden chicken curry.",7.1,Abhilash Shetty,"Prabhakar Kunder, Radha Ramachandra, Samrudhi Kundapura, Sanidhya Acharya, Ganesh Mogaveera"
tt34521433,Jameelante Poovan Kozhi,2024,"Malayalam, Comedy","Shanawas, a flirtatious taxi driver in Fort Kochi, faces a life-changing moment when his mother, Jamila, arrives unexpectedly.",4.3,Shaajahan,"Nitin Thomas, Alisha George, Mithun Nalini"
tt32614683,Anthima Theerpu,2024,"Telugu, Action, Drama, Thriller","Durga deeply attached to her family, who searches relentlessly after they go missing. she finds support from Surya, a media figure, and DCP Bose. The film portrays her struggle against systemic flaws in today's society.",7.1,A Abhiramu,"Dhansika, Naga Mahesh, Sathya Prakash, Vimala Raman, Amit Tiwari"
tt32410823,Van,2024,"Telugu, Drama",Varun an ordinary village guy who encountered an unexpected murder case with a mysterious van which is connected with the murder,5.4,Dadi Lokesh,"Magesh, Amrutha Sree, Kyathi Rajput, Nalla Madhava Rao, Sagar"
tt28232127,Aflatoon,2024,"Marathi, Comedy","Three friends Shree, Aditya and Manav are blind, deaf and dumb respectively. To get rid of their financial problems they decide to start a detective agency. Will they succeed?",7.8,Paritosh Painter,"Johny Lever, Siddharth Jadhav, Paritosh Painter, Jayesh Thakkar, Bharat Dabholkar"
tt31734707,Not Out,2024,Kannada,"Ajay (Prithvi Ajay), an ambulance driver, borrows Rs 10 lakh from Devaraj to buy an ambulance but the vehicle is stolen within three months by Devaraj's supporters. Ajay and his lover Sridevi (Rachana Inder), a nurse, want to go abroad to work but their documents are with Devaraj.",6.5,M. Ambarisha,"Ajay, Gopalkrishna Deshpande, Govinde Gowda, Ashwin Hassan, Rachana Inder"
tt31493275,Market Mahalakshmi,2024,"Telugu, Comedy, Romance","A young man pursues a relationship with an independent street vendor. Despite their differences, he tries various ways to convince her to marry him.",4.0,VS Mukkhesh,"Parvateesam, Praneeka Anvika, Harsha Vardhan, Mukku Avinash, Kedar Shankar"
tt33164896,1980 Lo Radhekrishna,2024,"Telugu, Action, Drama, Romance",In 1980 How Krishna won love in the battle between caste and love in a village called Krishna Lanka. How he changed the gallows from caste madness. The story of how Radha won Krishna's love.,8.1,Ismail Shaik,"SS Saidulu, Bramarambika Tutika, Aarpita Lohi, SS Shiva, Fish Vinod"
tt32080090,Sarangadhariya,2024,Action,"Krishna's family deals with sons' unemployment, daughter's marriage prospects. A hidden secret emerges, challenging their unity. They navigate this crisis while reflecting societal issues.",8.4,Padmarao Abbisetti,"Srikanta Ayangar, L.V. Prasad CH, Neela Priya Devulapalli, Kadambari Kiran, Shrikanth Krishnaswamy"
tt32832440,Family Drama,2024,Kannada,"Dysfunctional family torn apart by selfishness and misguided schemes, each member pursuing their own agenda with disastrous consequences.",6.1,Akarsh,"Aashith, Abhay, Abhishek V, Ananya Amar, Chandrajith Belliappa"
tt29515802,S-99,2024,"Telugu, Action",Retired NSA agent is called back to service to protect a journalist but finds they've been kidnapped before he reach them.,8.7,Jagan Mohan Chindam,"Jaganmohan Chindam, Swetaa Varma, Dayanand Reddy, Chatrapathi Sekhar, Chakrapani Ananda"
tt27899596,Imamdasta,2024,"Hindi, Drama","Two unknown people, Mehmood and Jaanisaar visit two unemployed roommates Manoj and Firoz with no intentions of leaving. A series of madness and confusion leads to a comedy of errors.",7.2,Rizwan Siddiqui,"Rakesh Sharma, Mahesh Chandra Deva, Jay Shanker Pandey, Raju Pandey, Abhijit Sarkar"
tt26863503,Karna Pisachi,2024,"Telugu, Thriller",A goddess from Hindu mythology named Karna Devatha transforms into Karna Pisachi due to human errors. Will she be able to transform back?,7.9,Malladi Vijay,"Pranavi Yathirajyam, Mangalampalli Nikhil, Ramya Sree, Ponnada Muthyall Raav, Vanapalli Eswar Rao"
tt32427535,Aarata,2024,"Kannada, Drama","After celebrating Durga Parameshwari festival, controversy arises over neglecting sacred katte platform favoring its owner's family. An irresponsible father's negligence impacts his household and community.",4.9,Pushparaj Rai Malarabeedu,"Utsav Vamanjoor, Saliyan Nayana, Shashi Gujaran, Deeksha Bhagyaraj, Sandeep Bhaktha"
tt30326556,Paagal vs Kadhal,2024,"Telugu, Family","Innocent Karthik adores the unpredictable Priya, while innocent Amrutha has feelings for the eccentric Dr. Manoj. Priya inflicts emotional pain on Karthik in the guise of love. Amrutha's love for Manoj remains unreciprocated.",9.0,Rajesh Mudunuri,"Aadvik Bandaru, Brahmaji, Prashant Kuchubhotla, Anuhya Saripalli, Shakalaka Shankar"
tt31435295,Purushothamana Prasanga,2024,Kannada,"Purushotham, a middle-class boy dreams of going to Dubai. However, he falls for Athmika. Will this middle-class local boy succeed in achieving his dream or risk losing everything he holds dear?",6.1,Arjun Kapikad,"Ajaya Pruthvi, Rishika Naik, Devadas Kapikad, Naveen D. Padil, Aravind Bolar"
tt33298461,Yagna,2024,"Telugu, Horror, Thriller","Hero Manoj belongs to Bombay don Jaivaj son, Tleroine Jagna Nepal Smugler Daughter: But these two people Negleting Mafia work. And They come to hyderabad lead individual life.",7.3,Chithajallu Prasad,"Tummala Sivanjaneyulu, Goa Jyothi, Chitti Babu, Chena Kesava, Jabardasth Appa Rao"
tt29261748,Bharathanatyam,2024,"Telugu, Comedy, Thriller","With the unexpected turn in his life, when an assistant director Raju Sundaram falls into the crime world, he over smarts criminals to escape from a deadly situation. Cinema is the most beautiful Fraud in the world.",5.8,K.V.R. Mahendra,"Surya Teja Aelay, Krishna Alluri, Santhosh Balakrishna, Harsha Chemudu, Gangavva"
tt33424639,HMM Hug Me More,2024,"Tamil, Horror","HMM - Hug Me More is a Tamil movie starring Anurag Mandal and Narasimman Packirisamy in a prominent roles. It is written and directed by Narasimman Packirisamy. HMM is a horror, thriller film about a one night stand",7.8,Narasimman Packirisamy,"Narasimman Packirisamy, Anurag Mandal, Sharmila, Sumirah"
tt32106143,Love Mocktail 2,2024,"Telugu, Drama, Romance",A sequel to Love Mocktail. Revolves around Aadi after the demise of his wife Nidhi. How does he move on from such a loss?,8.8,Darling Krishna,"Baby Aaradhya, Abhilaash, Khushi Achar, Baby Aryan, Rachel David"
tt27510731,Local Sarakku,2024,"Tamil, Comedy",An alcoholic decides to quit alcohol only to find out that drinking will help him avoid a life-threatening issue.,4.1,S.P. Rajkumar,"Dinesh Kumar, Upasana RC, Yogi Babu, Imman Annachi, Vinodhini Vaidynathan"
tt30447798,Aalan,2024,"Tamil, Fantasy","The life of a writer who discovers a deep connection to their past life. As they delve into their memories, they unravel a story of heartache, resilience, and the power of love that transcends time.",5.4,R Siva,"Madhan Kumar Dhakshinamoorthy, Karunakaran, Lal, Mathura, Vivek Prasanna"
tt32598986,Padmavyuham Lo Chakradhari,2024,"Telugu, Family",Explores the daily lives of people living in the Rayalseema region,7.2,Sanjay Reddy Bangarapu,"Rajkumar Praveen, Tickoo Shashika, Ashu Reddy, Bhupal, Dhanraj"
tt6373362,Nasha Jurm Aur Gangsters,2024,"Hindi, Action, Crime, Drama, Thriller","Three Gangsters, Jeet, Jacky, and Basu. They are the professional mafia in town of mumbai and want to become rich and more powerful. However, something is going to mend their ways unexpectedly.",6.4,Rajkumar Patra,"Rocky Rupkumar Patra, Rajkumar Patra, Yudhisthir, Feroz Khan, Munni Pankaj"
tt33131012,Wedding Diaries,2024,"Telugu, Drama, Family, Fantasy","The journey of Prasanth and Sruthi, a married couple navigating the complexities of their relationship through joyous highs and challenging lows",9.0,Venkataramana Midde,"Arjun Ambati, Chandini Tamilarasan, Srivani Tripuraneni, Acharya Srikanth"
tt33144173,Revu,2024,"Telugu, Thriller","Bhushan, a boy, devises a mechanism enabling small fishing boats to compete with larger vessels. However, an unforeseen incident results in his untimely demise.",7.9,Harinath Puli,"Ajay, Epuri Hari, Vamsi Ram Pendyala, SwathiBheemireddy"
tt30850798,RAM: Rapid Action Mission,2024,"Telugu, Drama",A young rebel who hates the Defense Forces because he lost his father to the war.,6.2,Mihiraam Vynateyaa,"Surya Ayyalasomyajula, Dhanya Balakrishna, Mahaboob Basha, Bhanu Chander, Sai Kumar"
tt32081990,Roudhra Rupaya,2024,Action,"Adya and her sister move to Moja Villa in Goa due to Adya's job transfer. An ex-army major resides nearby. Upon Jai's arrival for his sister, the sisters uncover a disturbing truth about the major while searching for Jai at his villa.",7.2,Palik Srinu,"Payal Mukarji, Bhahubali Prabhakar, Ragu, Mohana Siddhi, Venkat"
tt30007578,RadhaaMadhavam,2024,"Telugu, Drama, Romance","Madhava's love life troubles him for his life goals accomplishment ., How will he achieve his goal along with his partner ?",7.1,Dasari Eshaku,"Vinayak Desai, Aparna Devi, Meka Rama Krishna, Aishwarya, Muthyala Reddy Dubasi"
tt32368060,Dirty Fellow,2024,"Telugu, Action, Drama",The son of a prominent don attempts to assassinate his own father and thwarts a threat from an accomplice.,6.6,Adari Murthy Sai,"Simrithi Bhatija, Shanti Chandra, Nikkesha, Deepika Singh"
tt31947573,Samudrudu,2024,"Telugu, Romance","The lives of a fishermen community, capturing their struggles and agony when they have to deal with the many restrictions set on their livelihood by the higher authorities.",6.5,Nagesh Naradasi,"Avanthika, Bhanu Sri, Sammeta Gandhi, Faiza Jaan, Prabhavathi"
tt32740678,14,2024,"Telugu, Drama","Just before the election, the sudden death of the son of the chief minister and a girl ignites a media frenzy and public speculation. This clash of egos sparks a covert investigation by retired IAS officers.",7.6,Lakshmi Srinivas,"Noel Sean, Ram rathan Reddy, Mahesh Achanta, Vishakha Dhiman, Srikanth Iyengar"
tt18974018,1134,2024,"Telugu, Thriller","Inspired from real ATM robberies that took place in Hyderabad, revolves around a series of sequential ATM robberies that have a pattern. Will the robbers be caught?",6.5,Ssharadh Chandra Tadimeti,"Phani Bhargav Madupu, Gangadhar Reddy, Phani Sharma, Krishna Madupu, Suneal Patel"
tt31113091,I Hate Love,2024,"Telugu, Drama",Ramababu hates love for a certain reason but dramatically he loves Sita. Sita's father knows that his daughter's life will be fruitful if marries her to Rambabu but he refuses their union.,7.6,VI.Venkatesh,"Priyanka Chollangi, Nagi Jabardest, Kittaiah, Ravi Mallidi, Subbu Mudhunuri"
tt9624498,Bajrang Aur Ali,2024,"Hindi, Drama",Is Religion bigger than Humanity?,7.4,Jaiveer,"Riddhi Gupta, Jaiveer, Jamie Lambe, Yugant Badri Pandey, Sachin Parikh"
tt32035059,Narudi Brathuku Natana,2024,"Telugu, Drama","Sathya, an aspiring but talentless actor, embarks on a journey through Kerala after facing rejection, stranded in Kadamakkudy where he meets D. Salman and encounters life-changing experiences.",6.4,Rishikeshwar Yogi,"Anil Anto, Shruthi Jayan, Aiswarya Anil Kumar, Krishna Prasad, Nithin Prasanna"
tt30983618,Mudo Kannu,2024,"Telugu, Crime, Thriller",Begins with an interview between retired S.P Chandrakanth and Journalist Aadinarayana. The Journalist prompts Chandrakanth to recount some of his service memories and chandrakanth delves into the story of goutham.,7.8,K Brahmaiah Acharya,"Shashidhar Kosuri, Sai Kumar, Madhavilatha, Vaddi Mahesh, Nirosha"
